sequenceID,quartile.0%,quartile.25%,quartile.50%,quartile.75%,quartile.100%,mean,sd,bases,count,log+1.quartile.0%,log+1.quartile.25%,log+1.quartile.50%,log+1.quartile.75%,log+1.quartile.100%,log+1.mean,log+1.sd,log+1.bases,log+1.data,log.quartile.0%,log.quartile.25%,log.quartile.50%,log.quartile.75%,log.quartile.100%,log.mean,log.sd,log.bases,log.data,log.log.quartile.0%,log.log.quartile.25%,log.log.quartile.50%,log.log.quartile.75%,log.log.quartile.100%,log.log.mean,log.log.sd,log.log.bases,log.log.data
H3K4me3_TDH_immune/samples/tcell/McGill0009/problems/chr4:9324642-31820917,0,1,2,3,117,2.301361181,2.580690706,22496275,998868,0,0.693147181,1.098612289,1.386294361,4.770684624,1.194334862,1.275555716,16.92886034,13.81437892,0,0,0.693147181,1.098612289,4.762173935,0.833500766,0.948057079,16.9288603,13.81437792,0,0,-0.366512921,0.094047828,1.560704273,-0.182120658,-0.053340569,2.829019875,2.625709928
H3K4me3_TDH_immune/samples/tcell/McGill0010/problems/chr10:60000-17974675,0,1,2,3,54,2.293892912,2.275832272,17914675,760109,0,0.693147181,1.098612289,1.386294361,4.007333185,1.192070121,1.186571966,16.70113082,13.54121844,0,0,0.693147181,1.098612289,3.988984047,0.830250336,0.822345819,16.70113077,13.54121712,0,0,-0.366512921,0.094047828,1.383536574,-0.186028014,-0.195594268,2.815476428,2.605738154
H3K4me3_TDH_immune/samples/tcell/McGill0010/problems/chr11:96437584-134946516,0,1,2,3,57,2.259974154,2.288133522,38508932,1604267,0,0.693147181,1.098612289,1.386294361,4.060443011,1.181719267,1.190320085,17.4664008,14.28817814,0,0,0.693147181,1.098612289,4.043051268,0.815353377,0.827736429,17.46640077,14.28817751,0,0,-0.366512921,0.094047828,1.396999671,-0.204133669,-0.189060498,2.86027908,2.659432448
H3K4me3_TDH_immune/samples/tcell/McGill0010/problems/chr12:38150000-66400000,0,1,2,4,56,2.608760035,2.459833608,28250000,1353475,0,0.693147181,1.098612289,1.609437912,4.043051268,1.283364233,1.241220498,17.15660405,14.11818666,0,0,0.693147181,1.386294361,4.025351691,0.958875026,0.900093709,17.15660402,14.11818592,0,0,-0.366512921,0.32663426,1.392612284,-0.041994529,-0.1052564,2.842383173,2.647463748
H3K4me3_TDH_immune/samples/tcell/McGill0010/problems/chr18:18521000-52059136,0,1,2,3,47,2.339741302,2.083099884,33538136,1450276,0,0.693147181,1.098612289,1.386294361,3.871201011,1.20589335,1.125935547,17.32819377,14.18726513,0,0,0.693147181,1.098612289,3.850147602,0.850040369,0.733857113,17.32819374,14.18726444,0,0,-0.366512921,0.094047828,1.348111486,-0.162471438,-0.309440938,2.852334871,2.652344692
H3K4me3_TDH_immune/samples/tcell/McGill0010/problems/chr1:17175658-29878082,0,0,1,3,49,1.736556345,2.248741582,12702424,411914,0,0,0.693147181,1.386294361,3.912023005,1.006700322,1.178267716,16.35730348,12.9285723,0,0,0,1.098612289,3.891820298,0.55190404,0.810370763,16.3573034,12.92856987,0,0,0,0.094047828,1.358876991,-0.594381088,-0.210263404,2.794674489,2.559439581
H3K4me3_TDH_immune/samples/tcell/McGill0010/problems/chr1:30028082-91800000,0,1,2,3,56,2.324873432,2.261420231,61771918,2649893,0,0.693147181,1.098612289,1.386294361,4.043051268,1.201431608,1.182162754,17.93895943,14.7900302,0,0,0.693147181,1.098612289,4.025351691,0.8436656,0.815993036,17.93895942,14.79002982,0,0,-0.366512921,0.094047828,1.392612284,-0.169999072,-0.203349458,2.886974851,2.693953293
H3K4me3_TDH_immune/samples/tcell/McGill0010/problems/chr2:21178113-33000000,0,1,2,3,40,2.224994115,2.22545694,11821887,487243,0,0.693147181,1.098612289,1.386294361,3.713572067,1.170931125,1.171074627,16.28546329,13.0965203,0,0,0.693147181,1.098612289,3.688879454,0.799754271,0.799962261,16.2854632,13.09651825,0,0,-0.366512921,0.094047828,1.305322741,-0.22345076,-0.223190726,2.790272882,2.572346413
H3K4me3_TDH_immune/samples/tcell/McGill0010/problems/chr2:33200000-87000000,0,1,2,4,60,2.518786283,2.288327744,53800000,2495315,0,0.693147181,1.098612289,1.609437912,4.110873864,1.258116124,1.190379151,17.80078404,14.72992593,0,0,0.693147181,1.386294361,4.094344562,0.923777152,0.827821308,17.80078403,14.72992553,0,0,-0.366512921,0.32663426,1.409606646,-0.079284414,-0.188957959,2.879242503,2.689881175
H3K4me3_TDH_immune/samples/tcell/McGill0010/problems/chr2:5118788-16279724,0,1,2,3,33,2.223765104,2.105515707,11160936,459796,0,0.693147181,1.098612289,1.386294361,3.526360525,1.170549963,1.133179791,16.22793047,13.03854037,0,0,0.693147181,1.098612289,3.496507561,0.799201752,0.744560428,16.22793038,13.03853819,0,0,-0.366512921,0.094047828,1.251764631,-0.22414186,-0.294961264,2.786733855,2.567909448
H3K4me3_TDH_immune/samples/tcell/McGill0010/problems/chr2:95326171-109668000,0,1,2,3,45,2.351048391,2.298536513,14341829,621824,0,0.693147181,1.098612289,1.386294361,3.828641396,1.20927325,1.193478889,16.478691,13.34041398,0,0,0.693147181,1.098612289,3.80666249,0.854861353,0.832272622,16.47869093,13.34041237,0,0,-0.366512921,0.094047828,1.336752818,-0.156815984,-0.183595221,2.802068087,2.590797953
H3K4me3_TDH_immune/samples/tcell/McGill0010/problems/chr3:93504854-194041961,0,1,2,4,61,2.6680847,2.336264591,100537107,4926093,0,0.693147181,1.098612289,1.609437912,4.127134385,1.299669646,1.204851795,18.42603745,15.41005694,0,0,0.693147181,1.386294361,4.110873864,0.981360874,0.848553325,18.42603744,15.41005674,0,0,-0.366512921,0.32663426,1.413635625,-0.018815023,-0.16422235,2.913764743,2.735020331
H3K4me3_TDH_immune/samples/tcell/McGill0010/problems/chr4:32840638-40296396,0,1,2,4,71,2.913379297,2.539781787,7455758,396918,0,0.693147181,1.098612289,1.609437912,4.276666119,1.364401271,1.264065083,15.82449731,12.89148751,0,0,0.693147181,1.386294361,4.262679877,1.069313678,0.932078167,15.82449718,12.89148499,0,0,-0.366512921,0.32663426,1.449898042,0.06701702,-0.070338598,2.761559194,2.556567015
H3K4me3_TDH_immune/samples/tcell/McGill0010/problems/chr4:68270000-75427379,0,1,2,4,45,2.668731808,2.246556783,7157379,350421,0,0.693147181,1.098612289,1.609437912,3.828641396,1.299846046,1.177594983,15.78365455,12.76689342,0,0,0.693147181,1.386294361,3.80666249,0.981603381,0.809398725,15.78365441,12.76689057,0,0,-0.366512921,0.32663426,1.336752818,-0.018567941,-0.211463622,2.758974874,2.546855145
H3K4me3_TDH_immune/samples/tcell/McGill0010/problems/chr4:9324642-31820917,0,1,2,4,74,2.462543821,2.106342172,22496275,1022088,0,0.693147181,1.098612289,1.609437912,4.317488114,1.242003527,1.133445884,16.92886034,13.83735913,0,0,0.693147181,1.386294361,4.304065093,0.901194889,0.744952876,16.9288603,13.83735815,0,0,-0.366512921,0.32663426,1.459559947,-0.104033741,-0.294434317,2.829019875,2.627372047
H3K4me3_TDH_immune/samples/tcell/McGill0011/problems/chr10:60000-17974675,0,1,2,3,119,2.287550681,3.352607637,17914675,768156,0,0.693147181,1.098612289,1.386294361,4.787491743,1.190142814,1.470775122,16.70113082,13.55174942,0,0,0.693147181,1.098612289,4.779123493,0.827481674,1.209738442,16.70113077,13.55174812,0,0,-0.366512921,0.094047828,1.56425716,-0.189368319,0.190404173,2.815476428,2.606515551
H3K4me3_TDH_immune/samples/tcell/McGill0011/problems/chr11:96437584-134946516,0,1,2,3,124,2.255417055,3.488836755,38508932,1622169,0,0.693147181,1.098612289,1.386294361,4.828313737,1.180320395,1.501593594,17.4664008,14.29927532,0,0,0.693147181,1.098612289,4.820281566,0.813334903,1.249568373,17.46640077,14.2992747,0,0,-0.366512921,0.094047828,1.572832342,-0.20661232,0.22279819,2.86027908,2.660208816
H3K4me3_TDH_immune/samples/tcell/McGill0011/problems/chr12:38150000-66400000,0,1,2,3,128,2.491563221,4.38291738,28250000,1283137,0,0.693147181,1.098612289,1.386294361,4.859812404,1.25034955,1.683230491,17.15660405,14.0648192,0,0,0.693147181,1.098612289,4.852030264,0.912910313,1.477714571,17.15660402,14.06481842,0,0,-0.366512921,0.094047828,1.579397228,-0.091117636,0.390496686,2.842383173,2.643676532
H3K4me3_TDH_immune/samples/tcell/McGill0011/problems/chr18:18521000-52059136,0,1,2,3,131,2.123558984,2.716813991,33538136,1355015,0,0.693147181,1.098612289,1.386294361,4.882801923,1.138973052,1.312866847,17.32819377,14.11932382,0,0,0.693147181,1.098612289,4.875197323,0.753093447,0.999459867,17.32819374,14.11932308,0,0,-0.366512921,0.094047828,1.58416058,-0.283565959,-0.000540279,2.852334871,2.647544291
H3K4me3_TDH_immune/samples/tcell/McGill0011/problems/chr1:17175658-29878082,0,1,2,3,141,2.617228964,5.029661887,12702424,596202,0,0.693147181,1.098612289,1.386294361,4.955827058,1.285708253,1.796690937,16.35730348,13.29833649,0,0,0.693147181,1.098612289,4.94875989,0.962116111,1.615352763,16.3573034,13.29833481,0,0,-0.366512921,0.094047828,1.599137018,-0.038620139,0.479553362,2.794674489,2.587638825
H3K4me3_TDH_immune/samples/tcell/McGill0011/problems/chr1:30028082-91800000,0,1,2,3,155,2.280507139,3.604745682,61771918,2624738,0,0.693147181,1.098612289,1.386294361,5.049856007,1.187998026,1.527087442,17.93895943,14.78049202,0,0,0.693147181,1.098612289,5.043425117,0.824397848,1.282251222,17.93895942,14.78049164,0,0,-0.366512921,0.094047828,1.618085438,-0.193102041,0.248617301,2.886974851,2.693308179
H3K4me3_TDH_immune/samples/tcell/McGill0011/problems/chr2:21178113-33000000,0,1,2,3,121,2.298051149,3.716924611,11821887,505320,0,0.693147181,1.098612289,1.386294361,4.804021045,1.193331733,1.551157022,16.28546329,13.13294915,0,0,0.693147181,1.098612289,4.795790546,0.832061437,1.312896609,16.2854632,13.13294717,0,0,-0.366512921,0.094047828,1.567738563,-0.183848998,0.272235848,2.790272882,2.575124124
H3K4me3_TDH_immune/samples/tcell/McGill0011/problems/chr2:33200000-87000000,0,1,2,3,138,2.274082993,3.456082454,53800000,2288638,0,0.693147181,1.098612289,1.386294361,4.934473933,1.186037828,1.494270006,17.80078404,14.64346788,0,0,0.693147181,1.098612289,4.927253685,0.821576891,1.240135709,17.80078403,14.64346744,0,0,-0.366512921,0.094047828,1.594781771,-0.196529748,0.215220816,2.879242503,2.683994327
H3K4me3_TDH_immune/samples/tcell/McGill0011/problems/chr2:5118788-16279724,0,1,2,3,121,2.163104331,2.917273287,11160936,457660,0,0.693147181,1.098612289,1.386294361,4.804021045,1.151553929,1.365395822,16.22793047,13.03388401,0,0,0.693147181,1.098612289,4.795790546,0.77154438,1.070649374,16.22793038,13.03388183,0,0,-0.366512921,0.094047828,1.567738563,-0.259361084,0.068265356,2.786733855,2.567552262
H3K4me3_TDH_immune/samples/tcell/McGill0011/problems/chr2:95326171-109668000,0,1,2,3,128,2.403624043,3.563398039,14341829,642394,0,0.693147181,1.098612289,1.386294361,4.859812404,1.224840759,1.51806753,16.478691,13.37295866,0,0,0.693147181,1.098612289,4.852030264,0.876977616,1.270714595,16.47869093,13.3729571,0,0,-0.366512921,0.094047828,1.579397228,-0.13127381,0.239579415,2.802068087,2.593234541
H3K4me3_TDH_immune/samples/tcell/McGill0011/problems/chr3:93504854-194041961,0,1,2,3,148,2.203837524,3.124733667,100537107,4174939,0,0.693147181,1.098612289,1.386294361,5.003946306,1.164349318,1.417001452,18.42603745,15.24461054,0,0,0.693147181,1.098612289,4.997212274,0.79020017,1.139349053,18.42603744,15.24461031,0,0,-0.366512921,0.094047828,1.608880212,-0.235468986,0.130457093,2.913764743,2.724226018
H3K4me3_TDH_immune/samples/tcell/McGill0011/problems/chr4:32840638-40296396,0,1,2,3,165,2.2845374,3.343796691,7455758,318892,0,0.693147181,1.098612289,1.386294361,5.111987788,1.18922582,1.468748779,15.82449731,12.6726109,0,0,0.693147181,1.098612289,5.105945474,0.826163553,1.207106895,15.82449718,12.67260777,0,0,-0.366512921,0.094047828,1.63040564,-0.190962519,0.188226501,2.761559194,2.539442795
H3K4me3_TDH_immune/samples/tcell/McGill0011/problems/chr4:68270000-75427379,0,1,2,3,114,2.029738679,2.639030844,7157379,276308,0,0.693147181,1.098612289,1.386294361,4.744932128,1.108476371,1.291717394,15.78365455,12.52927508,0,0,0.693147181,1.098612289,4.736198448,0.707907055,0.970411745,15.78365441,12.52927146,0,0,-0.366512921,0.094047828,1.555234799,-0.345442472,-0.030034818,2.758974874,2.528067624
H3K4me3_TDH_immune/samples/tcell/McGill0011/problems/chr4:9324642-31820917,0,1,2,3,128,2.097537526,2.440759609,22496275,902227,0,0.693147181,1.098612289,1.386294361,4.859812404,1.130607449,1.235692264,16.92886034,13.71262254,0,0,0.693147181,1.098612289,4.852030264,0.74076405,0.892309306,16.9288603,13.71262143,0,0,-0.366512921,0.094047828,1.579397228,-0.300073126,-0.113942451,2.829019875,2.618316681
H3K4me3_TDH_immune/samples/tcell/McGill0024/problems/chr10:60000-17974675,0,0,2,4,186,2.895162095,4.526776523,17914675,673911,0,0,1.098612289,1.609437912,5.231108617,1.359735295,1.709604738,16.70113082,13.42085482,0,0,0.693147181,1.386294361,5.225746674,1.063041101,1.510010102,16.70113077,13.42085333,0,0,-0.366512921,0.32663426,1.653597692,0.061133763,0.412116341,2.815476428,2.596809716
H3K4me3_TDH_immune/samples/tcell/McGill0024/problems/chr11:96437584-134946516,0,0,2,4,201,2.80498649,4.550968438,38508932,1388553,0,0,1.098612289,1.609437912,5.308267697,1.336312441,1.713972406,17.4664008,14.14377348,0,0,0.693147181,1.386294361,5.303304908,1.031398723,1.515340054,17.46640077,14.14377276,0,0,-0.366512921,0.32663426,1.668330194,0.030915864,0.415639872,2.86027908,2.649274439
H3K4me3_TDH_immune/samples/tcell/McGill0024/problems/chr12:38150000-66400000,0,0,2,4,145,3.263933841,5.115175914,28250000,1178491,0,0,1.098612289,1.609437912,4.983606622,1.450192171,1.810773536,17.15660405,13.97974621,0,0,0.693147181,1.386294361,4.976733742,1.182933168,1.632211791,17.15660402,13.97974536,0,0,-0.366512921,0.32663426,1.604773801,0.167997089,0.489936022,2.842383173,2.637609522
H3K4me3_TDH_immune/samples/tcell/McGill0024/problems/chr18:18521000-52059136,0,0,2,4,109,2.745430694,3.696118754,33538136,1191891,0,0,1.098612289,1.609437912,4.700480366,1.320536615,1.546736371,17.32819377,13.99105252,0,0,0.693147181,1.386294361,4.691347882,1.009937964,1.307283284,17.32819374,13.99105168,0,0,-0.366512921,0.32663426,1.545719936,0.009888907,0.267951155,2.852334871,2.63841796
H3K4me3_TDH_immune/samples/tcell/McGill0024/problems/chr1:17175658-29878082,0,0,1,3,139,2.531065173,4.841164873,12702424,427609,0,0,0.693147181,1.386294361,4.941642423,1.261599574,1.764930241,16.35730348,12.96596684,0,0,0,1.098612289,4.934473933,0.928640231,1.577155368,16.3573034,12.96596451,0,0,0,0.094047828,1.596246068,-0.07403388,0.455622824,2.794674489,2.562327809
H3K4me3_TDH_immune/samples/tcell/McGill0024/problems/chr1:30028082-91800000,0,0,2,4,152,2.864935293,4.408671305,61771918,2281139,0,0,1.098612289,1.609437912,5.030437921,1.35194494,1.688003463,17.93895943,14.64018588,0,0,0.693147181,1.386294361,5.023880521,1.052545765,1.483573353,17.93895942,14.64018544,0,0,-0.366512921,0.32663426,1.614202647,0.051211767,0.394453605,2.886974851,2.683770175
H3K4me3_TDH_immune/samples/tcell/McGill0024/problems/chr2:21178113-33000000,0,0,2,4,127,2.782748896,4.245630402,11821887,430675,0,0,1.098612289,1.609437912,4.852030264,1.330450967,1.657395426,16.28546329,12.97311135,0,0,0.693147181,1.386294361,4.844187086,1.023439251,1.445890313,16.2854632,12.97310902,0,0,-0.366512921,0.32663426,1.577779447,0.02316877,0.368725266,2.790272882,2.562878678
H3K4me3_TDH_immune/samples/tcell/McGill0024/problems/chr2:33200000-87000000,0,0,2,4,197,3.051814387,4.458477976,53800000,2105585,0,0,1.098612289,1.609437912,5.288267031,1.399164777,1.697169992,17.80078404,14.56010437,0,0,0.693147181,1.386294361,5.283203729,1.115736295,1.494807447,17.80078403,14.5601039,0,0,-0.366512921,0.32663426,1.664532681,0.109514541,0.4019974,2.879242503,2.678285178
H3K4me3_TDH_immune/samples/tcell/McGill0024/problems/chr2:5118788-16279724,0,0,2,4,108,2.670216279,3.757328107,11160936,390065,0,0,1.098612289,1.609437912,4.691347882,1.300250592,1.559686189,16.22793047,12.87407123,0,0,0.693147181,1.386294361,4.682131227,0.982159473,1.323708095,16.22793038,12.87406867,0,0,-0.366512921,0.32663426,1.543753397,-0.018001588,0.280436961,2.786733855,2.555215108
H3K4me3_TDH_immune/samples/tcell/McGill0024/problems/chr2:95326171-109668000,0,0,2,4,125,3.00026998,4.41545201,14341829,560451,0,0,1.098612289,1.609437912,4.836281907,1.386361854,1.689256351,16.478691,13.23649888,0,0,0.693147181,1.386294361,4.828313737,1.098702278,1.485110209,16.47869093,13.2364971,0,0,-0.366512921,0.32663426,1.574497284,0.094129736,0.395488984,2.802068087,2.582977946
H3K4me3_TDH_immune/samples/tcell/McGill0024/problems/chr3:93504854-194041961,0,0,2,4,145,3.132955019,4.382348269,100537107,4019793,0,0,1.098612289,1.609437912,4.983606622,1.418992652,1.68312476,18.42603745,15.20674122,0,0,0.693147181,1.386294361,4.976733742,1.141976655,1.477584715,18.42603744,15.20674097,0,0,-0.366512921,0.32663426,1.604773801,0.132760669,0.390408805,2.913764743,2.721738814
H3K4me3_TDH_immune/samples/tcell/McGill0024/problems/chr4:32840638-40296396,0,0,2,5,161,3.454734314,5.048490407,7455758,323920,0,0,1.098612289,1.791759469,5.087596335,1.493967421,1.799808721,15.82449731,12.68825494,0,0,0.693147181,1.609437912,5.081404365,1.239745555,1.619089269,15.82449718,12.68825185,0,0,-0.366512921,0.475884995,1.625587673,0.214906161,0.481863812,2.761559194,2.540676514
H3K4me3_TDH_immune/samples/tcell/McGill0024/problems/chr4:68270000-75427379,0,0,2,4,116,3.071718153,4.083091978,7157379,280608,0,0,1.098612289,1.609437912,4.762173935,1.404065061,1.625919733,15.78365455,12.54471752,0,0,0.693147181,1.386294361,4.753590191,1.122237064,1.406854539,15.78365441,12.54471396,0,0,-0.366512921,0.32663426,1.558900162,0.115324072,0.341356389,2.758974874,2.529299378
H3K4me3_TDH_immune/samples/tcell/McGill0024/problems/chr4:9324642-31820917,0,0,2,4,160,2.82163616,3.658877123,22496275,817472,0,0,1.098612289,1.609437912,5.081404365,1.340678645,1.538774458,16.92886034,13.61397315,0,0,0.693147181,1.386294361,5.075173815,1.037316915,1.297156303,16.9288603,13.61397193,0,0,-0.366512921,0.32663426,1.624360774,0.03663749,0.26017441,2.829019875,2.611096613
H3K4me3_TDH_immune/samples/tcell/McGill0025/problems/chr10:60000-17974675,0,2,3,5,68,3.802045418,2.981479506,17914675,1266251,0,1.098612289,1.386294361,1.791759469,4.234106505,1.569041956,1.381653485,16.70113082,14.05157191,0,0.693147181,1.098612289,1.609437912,4.219507705,1.33553919,1.092419656,16.70113077,14.05157112,0,-0.366512921,0.094047828,0.475884995,1.439718464,0.289335098,0.088395104,2.815476428,2.642734213
H3K4me3_TDH_immune/samples/tcell/McGill0025/problems/chr11:96437584-134946516,0,2,3,5,84,3.969571267,3.105112876,38508932,2823746,0,1.098612289,1.386294361,1.791759469,4.442651256,1.603333572,1.41223324,17.4664008,14.85357528,0,0.693147181,1.098612289,1.609437912,4.430816799,1.378658096,1.133050068,17.46640077,14.85357493,0,-0.366512921,0.094047828,0.475884995,1.488583946,0.321110632,0.124913172,2.86027908,2.698240572
H3K4me3_TDH_immune/samples/tcell/McGill0025/problems/chr12:38150000-66400000,0,2,4,6,73,4.137890867,3.361255317,28250000,2149180,0,1.098612289,1.609437912,1.945910149,4.304065093,1.636642658,1.472759933,17.15660405,14.5805974,0,0.693147181,1.386294361,1.791759469,4.290459441,1.420186206,1.21231451,17.15660402,14.58059693,0,-0.366512921,0.32663426,0.583198081,1.456393823,0.350787994,0.192531351,2.842383173,2.679691668
H3K4me3_TDH_immune/samples/tcell/McGill0025/problems/chr18:18521000-52059136,0,2,4,6,74,4.139543682,2.806898582,33538136,2567394,0,1.098612289,1.609437912,1.945910149,4.317488114,1.636964298,1.336814837,17.32819377,14.75840232,0,0.693147181,1.386294361,1.791759469,4.304065093,1.42058556,1.032080166,17.32819374,14.75840193,0,-0.366512921,0.32663426,0.583198081,1.459559947,0.351069153,0.031576345,2.852334871,2.691812543
H3K4me3_TDH_immune/samples/tcell/McGill0025/problems/chr1:17175658-29878082,0,1,3,4,75,3.240895832,3.331590799,12702424,770955,0,0.693147181,1.386294361,1.609437912,4.33073334,1.444774528,1.465934865,16.35730348,13.55538658,0,0,1.098612289,1.386294361,4.317488114,1.175849783,1.203449907,16.3573034,13.55538529,0,0,0.094047828,0.32663426,1.462673778,0.161991106,0.185192355,2.794674489,2.606783906
H3K4me3_TDH_immune/samples/tcell/McGill0025/problems/chr1:30028082-91800000,0,2,3,5,71,3.972782228,3.069438306,61771918,4537992,0,1.098612289,1.386294361,1.791759469,4.276666119,1.603979488,1.403504982,17.93895943,15.3279954,0,0.693147181,1.098612289,1.609437912,4.262679877,1.379466662,1.121494583,17.93895942,15.32799518,0,-0.366512921,0.094047828,0.475884995,1.449898042,0.321696948,0.114662244,2.886974851,2.729680907
H3K4me3_TDH_immune/samples/tcell/McGill0025/problems/chr2:21178113-33000000,0,2,3,5,65,3.741959723,3.022526807,11821887,822739,0,1.098612289,1.386294361,1.791759469,4.189654742,1.556450494,1.391910264,16.28546329,13.62039551,0,0.693147181,1.098612289,1.609437912,4.17438727,1.319609464,1.106093173,16.2854632,13.6203943,0,-0.366512921,0.094047828,0.475884995,1.428967586,0.277335832,0.100834143,2.790272882,2.61156825
H3K4me3_TDH_immune/samples/tcell/McGill0025/problems/chr2:33200000-87000000,0,2,4,6,81,4.165682286,3.055228102,53800000,4132776,0,1.098612289,1.609437912,1.945910149,4.406719247,1.642037192,1.400006938,17.80078404,15.23446014,0,0.693147181,1.386294361,1.791759469,4.394449155,1.426880076,1.116854255,17.80078403,15.23445989,0,-0.366512921,0.32663426,0.583198081,1.480342189,0.355490296,0.110516033,2.879242503,2.72355996
H3K4me3_TDH_immune/samples/tcell/McGill0025/problems/chr2:5118788-16279724,0,2,3,5,58,3.771673182,2.783330517,11160936,784021,0,1.098612289,1.386294361,1.791759469,4.077537444,1.562697015,1.330604711,16.22793047,13.57219236,0,0.693147181,1.098612289,1.609437912,4.060443011,1.327518718,1.023648238,16.22793038,13.57219108,0,-0.366512921,0.094047828,0.475884995,1.401292084,0.283311574,0.02337295,2.786733855,2.608022926
H3K4me3_TDH_immune/samples/tcell/McGill0025/problems/chr2:95326171-109668000,0,2,3,5,77,3.993824846,3.076696073,14341829,1059753,0,1.098612289,1.386294361,1.791759469,4.356708827,1.608202118,1.405286874,16.478691,13.87354736,0,0.693147181,1.098612289,1.609437912,4.343805422,1.38474938,1.123856318,16.47869093,13.87354642,0,-0.366512921,0.094047828,0.475884995,1.468750789,0.32551917,0.116765912,2.802068087,2.629983892
H3K4me3_TDH_immune/samples/tcell/McGill0025/problems/chr3:93504854-194041961,0,2,4,6,82,4.213911725,2.99242899,100537107,7806082,0,1.098612289,1.609437912,1.945910149,4.418840608,1.651330385,1.384399815,18.42603745,15.87041386,0,0.693147181,1.386294361,1.791759469,4.406719247,1.438391367,1.096085429,18.42603744,15.87041373,0,-0.366512921,0.32663426,0.583198081,1.483130478,0.363525383,0.091745132,2.913764743,2.764456604
H3K4me3_TDH_immune/samples/tcell/McGill0025/problems/chr4:32840638-40296396,0,2,4,6,80,4.473871067,3.251593339,7455758,609763,0,1.098612289,1.609437912,1.945910149,4.394449155,1.699986057,1.447293816,15.82449731,13.32082728,0,0.693147181,1.386294361,1.791759469,4.382026635,1.498254044,1.179145134,15.82449718,13.32082564,0,-0.366512921,0.32663426,0.583198081,1.477511319,0.40430046,0.164789713,2.761559194,2.589328648
H3K4me3_TDH_immune/samples/tcell/McGill0025/problems/chr4:68270000-75427379,0,2,4,6,67,4.189154298,2.900954047,7157379,551343,0,1.098612289,1.609437912,1.945910149,4.219507705,1.646570736,1.361221151,15.78365455,13.22011421,0,0.693147181,1.386294361,1.791759469,4.204692619,1.432498875,1.065039665,15.78365441,13.2201124,0,-0.366512921,0.32663426,0.583198081,1.436201192,0.359420385,0.063012042,2.758974874,2.581739337
H3K4me3_TDH_immune/samples/tcell/McGill0025/problems/chr4:9324642-31820917,0,2,4,6,86,4.234990015,2.785864433,22496275,1759320,0,1.098612289,1.609437912,1.945910149,4.465908119,1.655364937,1.331274245,16.92886034,14.3804385,0,0.693147181,1.386294361,1.791759469,4.454347296,1.44338097,1.024558214,16.9288603,14.38043793,0,-0.366512921,0.32663426,0.583198081,1.49388054,0.366988258,0.024261509,2.829019875,2.665868806
H3K4me3_TDH_immune/samples/tcell/McGill0026/problems/chr10:60000-17974675,0,1,2,3,37,1.944242639,1.862616488,17914675,663914,0,0.693147181,1.098612289,1.386294361,3.63758616,1.079851616,1.051736063,16.70113082,13.40590941,0,0,0.693147181,1.098612289,3.610917913,0.664872513,0.621982213,16.70113077,13.4059079,0,0,-0.366512921,0.094047828,1.283962009,-0.408159967,-0.474843782,2.815476428,2.595695498
H3K4me3_TDH_immune/samples/tcell/McGill0026/problems/chr11:96437584-134946516,0,1,2,3,53,1.922807857,1.880316831,38508932,1408173,0,0.693147181,1.098612289,1.386294361,3.988984047,1.072544749,1.057900299,17.4664008,14.15780439,0,0,0.693147181,1.098612289,3.970291914,0.653786543,0.63144029,17.46640077,14.15780368,0,0,-0.366512921,0.094047828,1.378839622,-0.424974368,-0.459751895,2.86027908,2.650265969
H3K4me3_TDH_immune/samples/tcell/McGill0026/problems/chr12:38150000-66400000,0,1,2,3,41,2.121056708,2.037232585,28250000,1136367,0,0.693147181,1.098612289,1.386294361,3.737669618,1.138171633,1.110946767,17.15660405,13.94334777,0,0,0.693147181,1.098612289,3.713572067,0.751914412,0.711592311,17.15660402,13.94334689,0,0,-0.366512921,0.094047828,1.311994235,-0.285132776,-0.340250128,2.842383173,2.635002469
H3K4me3_TDH_immune/samples/tcell/McGill0026/problems/chr18:18521000-52059136,0,1,2,3,38,1.954939177,1.772207311,33538136,1247817,0,0.693147181,1.098612289,1.386294361,3.663561646,1.083478068,1.019643866,17.32819377,14.03690698,0,0,0.693147181,1.098612289,3.63758616,0.670359082,0.572225838,17.32819374,14.03690618,0,0,-0.366512921,0.094047828,1.291320319,-0.399941767,-0.558221544,2.852334871,2.641690017
H3K4me3_TDH_immune/samples/tcell/McGill0026/problems/chr1:17175658-29878082,0,0,1,3,42,1.774004316,2.044139198,12702424,431168,0,0,0.693147181,1.386294361,3.761200116,1.020291878,1.113218167,16.35730348,12.9742554,0,0,0,1.098612289,3.737669618,0.573239317,0.714976771,16.3573034,12.97425308,0,0,0,0.094047828,1.318462321,-0.556451994,-0.335505225,2.794674489,2.562966862
H3K4me3_TDH_immune/samples/tcell/McGill0026/problems/chr1:30028082-91800000,0,1,2,3,49,1.970338593,1.895204131,61771918,2315738,0,0.693147181,1.098612289,1.386294361,3.912023005,1.088675951,1.06305562,17.93895943,14.65523942,0,0,0.693147181,1.098612289,3.891820298,0.678205403,0.639326554,17.93895942,14.65523899,0,0,-0.366512921,0.094047828,1.358876991,-0.388305083,-0.447339916,2.886974851,2.684797881
