sequenceID,min.log.lambda,max.log.lambda,labels,errors
H3K36me3_TDH_immune/samples/tcell/McGill0102/problems/chr10:51448845-125869472,10.5491725115318,10.5693002959635,11,0
H3K36me3_TDH_immune/samples/tcell/McGill0102/problems/chr10:51448845-125869472,12.5199566783778,12.5293136856735,11,2
H3K36me3_TDH_immune/samples/tcell/McGill0102/problems/chr10:51448845-125869472,11.0652184201915,11.6178747152223,11,0
H3K36me3_TDH_immune/samples/tcell/McGill0102/problems/chr10:51448845-125869472,14.8115235319534,inf,11,8
H3K36me3_TDH_immune/samples/tcell/McGill0102/problems/chr10:51448845-125869472,12.553060988496,13.120852187198,11,2
H3K36me3_TDH_immune/samples/tcell/McGill0102/problems/chr10:51448845-125869472,12.5293136856735,12.553060988496,11,2
H3K36me3_TDH_immune/samples/tcell/McGill0102/problems/chr10:51448845-125869472,13.120852187198,14.8115235319534,11,7
H3K36me3_TDH_immune/samples/tcell/McGill0102/problems/chr10:51448845-125869472,12.5031187307359,12.5199566783778,11,0
H3K36me3_TDH_immune/samples/tcell/McGill0102/problems/chr10:51448845-125869472,12.4400336442383,12.5031187307359,11,0
H3K36me3_TDH_immune/samples/tcell/McGill0102/problems/chr10:51448845-125869472,12.2321576079728,12.4400336442383,11,0
H3K36me3_TDH_immune/samples/tcell/McGill0102/problems/chr10:51448845-125869472,11.6178747152223,12.2321576079728,11,0
H3K36me3_TDH_immune/samples/tcell/McGill0102/problems/chr10:51448845-125869472,10.8058290754116,11.0652184201915,11,0
H3K36me3_TDH_immune/samples/tcell/McGill0102/problems/chr11:96437584-134946516,11.3192129159961,11.4972181854642,5,1
H3K36me3_TDH_immune/samples/tcell/McGill0102/problems/chr11:96437584-134946516,1.91137188585088,5.75000582911379,5,5
H3K36me3_TDH_immune/samples/tcell/McGill0102/problems/chr11:96437584-134946516,5.75000582911379,7.30008200578401,5,5
H3K36me3_TDH_immune/samples/tcell/McGill0102/problems/chr11:96437584-134946516,7.30008200578401,8.55476459792412,5,5
H3K36me3_TDH_immune/samples/tcell/McGill0102/problems/chr11:96437584-134946516,8.55476459792412,10.4498881949018,5,2
H3K36me3_TDH_immune/samples/tcell/McGill0102/problems/chr11:96437584-134946516,10.4498881949018,11.1651166024147,5,2
H3K36me3_TDH_immune/samples/tcell/McGill0102/problems/chr11:96437584-134946516,11.1651166024147,11.2368558703447,5,2
H3K36me3_TDH_immune/samples/tcell/McGill0102/problems/chr11:96437584-134946516,11.2525392615955,11.3192129159961,5,1
H3K36me3_TDH_immune/samples/tcell/McGill0102/problems/chr11:96437584-134946516,-inf,1.91137188585088,5,5
H3K36me3_TDH_immune/samples/tcell/McGill0102/problems/chr11:96437584-134946516,12.7938937789996,12.9514521854831,5,1
H3K36me3_TDH_immune/samples/tcell/McGill0102/problems/chr11:96437584-134946516,11.2368558703447,11.2525392615955,5,1
H3K36me3_TDH_immune/samples/tcell/McGill0102/problems/chr11:96437584-134946516,12.9514521854831,13.1329519927921,5,4
H3K36me3_TDH_immune/samples/tcell/McGill0102/problems/chr11:96437584-134946516,11.4972181854642,11.8105393641334,5,1
H3K36me3_TDH_immune/samples/tcell/McGill0102/problems/chr11:96437584-134946516,12.1855900606679,12.3809483887437,5,1
H3K36me3_TDH_immune/samples/tcell/McGill0102/problems/chr11:96437584-134946516,12.3809483887437,12.4839147925336,5,1
H3K36me3_TDH_immune/samples/tcell/McGill0102/problems/chr11:96437584-134946516,12.4839147925336,12.7938937789996,5,1
H3K36me3_TDH_immune/samples/tcell/McGill0102/problems/chr11:96437584-134946516,12.0395235986368,12.1855900606679,5,1
H3K36me3_TDH_immune/samples/tcell/McGill0102/problems/chr11:96437584-134946516,13.1329519927921,13.5711611803415,5,5
H3K36me3_TDH_immune/samples/tcell/McGill0102/problems/chr11:96437584-134946516,13.5711611803415,14.7251019928372,5,5
H3K36me3_TDH_immune/samples/tcell/McGill0102/problems/chr11:96437584-134946516,11.8105393641334,12.0395235986368,5,1
H3K36me3_TDH_immune/samples/tcell/McGill0102/problems/chr11:96437584-134946516,14.7251019928372,inf,5,4
H3K36me3_TDH_immune/samples/tcell/McGill0102/problems/chr12:7239876-34856694,11.3987128867454,11.4759887424436,7,0
H3K36me3_TDH_immune/samples/tcell/McGill0102/problems/chr12:7239876-34856694,-inf,1.75302648416165,7,7
H3K36me3_TDH_immune/samples/tcell/McGill0102/problems/chr12:7239876-34856694,1.75302648416165,5.64660158143335,7,7
H3K36me3_TDH_immune/samples/tcell/McGill0102/problems/chr12:7239876-34856694,5.64660158143335,7.19594061041955,7,7
H3K36me3_TDH_immune/samples/tcell/McGill0102/problems/chr12:7239876-34856694,7.19594061041955,8.4046996274328,7,6
H3K36me3_TDH_immune/samples/tcell/McGill0102/problems/chr12:7239876-34856694,8.4046996274328,10.2057189787632,7,2
H3K36me3_TDH_immune/samples/tcell/McGill0102/problems/chr12:7239876-34856694,11.2092616950302,11.3987128867454,7,2
H3K36me3_TDH_immune/samples/tcell/McGill0102/problems/chr12:7239876-34856694,10.2057189787632,11.2092616950302,7,2
H3K36me3_TDH_immune/samples/tcell/McGill0102/problems/chr12:7239876-34856694,11.6437984429829,12.1275285697158,7,0
H3K36me3_TDH_immune/samples/tcell/McGill0102/problems/chr12:7239876-34856694,12.1275285697158,13.0008306000891,7,0
H3K36me3_TDH_immune/samples/tcell/McGill0102/problems/chr12:7239876-34856694,13.0008306000891,14.0040836853328,7,0
H3K36me3_TDH_immune/samples/tcell/McGill0102/problems/chr12:7239876-34856694,14.0040836853328,14.4515064405147,7,0
H3K36me3_TDH_immune/samples/tcell/McGill0102/problems/chr12:7239876-34856694,14.4515064405147,14.6189363540409,7,0
H3K36me3_TDH_immune/samples/tcell/McGill0102/problems/chr12:7239876-34856694,14.6189363540409,14.9760764079476,7,2
H3K36me3_TDH_immune/samples/tcell/McGill0102/problems/chr12:7239876-34856694,14.9760764079476,inf,7,2
H3K36me3_TDH_immune/samples/tcell/McGill0102/problems/chr12:7239876-34856694,11.4759887424436,11.6437984429829,7,0
